ai-safety-adv-ai	week12	o8
ai-safety-adv-ai	week13	o2
ai-safety-adv-ai	week13	o3
ai-safety-adv-ai	week13	o5
ai-safety-adv-ai	week13	o6
ai-safety-adv-ai	week13	o7
ai-safety-adv-ai	week14	o3
ai-safety-adv-ai	week14	o6
ai-safety-adv-ai	week14	o8
ai-safety-adv-ai	week15	o1
ai-safety-adv-ai	week15	o3
ai-safety-adv-ai	week15	o4
ai-safety-adv-ai	week15	o6
ai-safety-ai	week02	o1
ai-safety-ai	week02	o5
ai-safety-ai	week03	o6
ai-safety-ai	week04	o3
ai-safety-ai	week04	o6
ai-safety-ai	week07	o8
ai-safety-ai	week09	o4
ai-safety-ai	week10	o8
ai-safety-ai	week12	o5
ai-safety-ai	week14	o3
ai-safety-ai	week14	o5
ai-safety-ai	week15	o1
ai-safety-ai	week15	o2
ai-safety-ai	week15	o4
ai-security-ai	week01	o7
ai-security-ai	week01	o10
ai-security-ai	week03	o3
ai-security-ai	week03	o5
ai-security-ai	week03	o9
ai-security-ai	week04	o1
ai-security-ai	week04	o2
ai-security-ai	week04	o9
ai-security-ai	week05	o3
ai-security-ai	week05	o10
ai-security-ai	week06	o1
ai-security-ai	week06	o2
ai-security-ai	week06	o10
ai-security-ai	week07	o6
ai-security-ai	week07	o8
ai-security-ai	week08	o7
ai-security-ai	week08	o10
ai-security-ai	week09	o2
ai-security-ai	week09	o3
ai-security-ai	week09	o5
ai-security-ai	week10	o1
ai-security-ai	week10	o3
ai-security-ai	week10	o4
ai-security-ai	week10	o5
ai-security-ai	week10	o8
ai-security-ai	week11	o5
ai-security-ai	week11	o6
ai-security-ai	week12	o2
ai-security-ai	week12	o3
ai-security-ai	week12	o4
ai-security-ai	week12	o5
ai-security-ai	week12	o6
ai-security-ai	week12	o8
ai-security-ai	week14	o1
ai-security-ai	week14	o2
ai-security-ai	week14	o4
ai-security-ai	week14	o5
ai-security-ai	week14	o7
ai-security-ai	week15	o4
ai-security-ai	week15	o7
attack-adv-ai	week01	o5
attack-adv-ai	week01	o6
attack-adv-ai	week01	o8
attack-adv-ai	week01	o11
attack-adv-ai	week01	o13
attack-adv-ai	week01	o14
attack-adv-ai	week02	o2
attack-adv-ai	week02	o3
attack-adv-ai	week02	o12
attack-adv-ai	week02	o14
attack-adv-ai	week02	o15
attack-adv-ai	week03	o8
attack-adv-ai	week03	o11
attack-adv-ai	week04	o1
attack-adv-ai	week04	o3
attack-adv-ai	week04	o4
attack-adv-ai	week04	o5
attack-adv-ai	week04	o7
attack-adv-ai	week04	o8
attack-adv-ai	week04	o10
attack-adv-ai	week04	o11
attack-adv-ai	week04	o12
attack-adv-ai	week04	o15
attack-adv-ai	week05	o1
attack-adv-ai	week05	o5
attack-adv-ai	week05	o6
attack-adv-ai	week05	o7
attack-adv-ai	week05	o8
attack-adv-ai	week05	o9
attack-adv-ai	week05	o11
attack-adv-ai	week05	o12
attack-adv-ai	week05	o15
attack-adv-ai	week06	o4
attack-adv-ai	week06	o7
attack-adv-ai	week06	o9
attack-adv-ai	week06	o11
attack-adv-ai	week06	o12
attack-adv-ai	week07	o1
attack-adv-ai	week07	o2
attack-adv-ai	week07	o3
attack-adv-ai	week07	o6
attack-adv-ai	week07	o7
attack-adv-ai	week07	o12
attack-adv-ai	week07	o13
attack-adv-ai	week07	o14
attack-adv-ai	week08	o2
attack-adv-ai	week08	o6
attack-adv-ai	week08	o7
attack-adv-ai	week08	o8
attack-adv-ai	week08	o9
attack-adv-ai	week08	o11
attack-adv-ai	week09	o1
attack-adv-ai	week09	o2
attack-adv-ai	week09	o3
attack-adv-ai	week09	o6
attack-adv-ai	week09	o11
attack-adv-ai	week09	o13
attack-adv-ai	week09	o14
