attack-ai/week01	6
attack-ai/week01	8
attack-ai/week01	11
attack-ai/week01	15
attack-ai/week02	7
attack-ai/week02	8
attack-ai/week02	10
attack-ai/week02	11
attack-ai/week02	12
attack-ai/week03	4
attack-ai/week03	5
attack-ai/week03	7
attack-ai/week03	9
attack-ai/week03	10
attack-ai/week03	12
attack-ai/week03	13
attack-ai/week04	1
attack-ai/week04	3
attack-ai/week04	5
attack-ai/week04	8
attack-ai/week04	9
attack-ai/week04	10
attack-ai/week04	11
attack-ai/week04	12
attack-ai/week04	13
attack-ai/week05	3
attack-ai/week05	13
attack-ai/week06	4
attack-ai/week06	8
attack-ai/week06	9
attack-ai/week07	3
attack-ai/week07	6
attack-ai/week07	9
attack-ai/week07	15
attack-ai/week08	15
attack-ai/week09	1
attack-ai/week09	2
attack-ai/week09	4
attack-ai/week09	7
attack-ai/week09	9
attack-ai/week09	11
attack-ai/week09	12
attack-ai/week10	1
attack-ai/week10	3
attack-ai/week10	4
attack-ai/week10	5
attack-ai/week10	6
attack-ai/week10	8
attack-ai/week10	10
attack-ai/week10	13
attack-ai/week10	14
attack-ai/week10	15
attack-ai/week11	3
attack-ai/week11	4
attack-ai/week11	5
attack-ai/week11	7
attack-ai/week11	8
attack-ai/week11	10
attack-ai/week11	12
attack-ai/week11	13
attack-ai/week11	14
attack-ai/week12	2
attack-ai/week12	3
attack-ai/week12	5
attack-ai/week12	6
attack-ai/week12	7
attack-ai/week12	8
attack-ai/week12	9
attack-ai/week12	10
attack-ai/week12	11
attack-ai/week12	12
attack-ai/week12	13
attack-ai/week12	14
attack-ai/week12	15
attack-ai/week13	5
attack-ai/week13	14
attack-ai/week14	2
attack-ai/week14	3
attack-ai/week14	5
attack-ai/week14	10
attack-ai/week14	11
attack-ai/week14	12
attack-ai/week15	1
attack-ai/week15	3
attack-ai/week15	5
attack-ai/week15	6
attack-ai/week15	8
attack-ai/week15	15
attack-adv-ai/week01	5
attack-adv-ai/week01	6
attack-adv-ai/week01	8
attack-adv-ai/week01	11
attack-adv-ai/week01	13
attack-adv-ai/week01	14
attack-adv-ai/week02	2
attack-adv-ai/week02	3
attack-adv-ai/week02	12
attack-adv-ai/week02	14
attack-adv-ai/week02	15
attack-adv-ai/week03	8
attack-adv-ai/week03	11
attack-adv-ai/week04	1
attack-adv-ai/week04	3
attack-adv-ai/week04	4
attack-adv-ai/week04	5
attack-adv-ai/week04	7
attack-adv-ai/week04	8
attack-adv-ai/week04	10
attack-adv-ai/week04	11
attack-adv-ai/week04	12
attack-adv-ai/week04	15
attack-adv-ai/week05	1
attack-adv-ai/week05	5
attack-adv-ai/week05	6
attack-adv-ai/week05	7
attack-adv-ai/week05	8
attack-adv-ai/week05	9
attack-adv-ai/week05	11
attack-adv-ai/week05	12
attack-adv-ai/week05	15
attack-adv-ai/week06	4
attack-adv-ai/week06	7
attack-adv-ai/week06	9
attack-adv-ai/week06	11
attack-adv-ai/week06	12
attack-adv-ai/week07	1
attack-adv-ai/week07	2
attack-adv-ai/week07	3
attack-adv-ai/week07	6
attack-adv-ai/week07	7
attack-adv-ai/week07	12
attack-adv-ai/week07	13
attack-adv-ai/week07	14
attack-adv-ai/week08	2
attack-adv-ai/week08	6
attack-adv-ai/week08	7
attack-adv-ai/week08	8
attack-adv-ai/week08	9
attack-adv-ai/week08	11
attack-adv-ai/week08	13
attack-adv-ai/week09	1
attack-adv-ai/week09	2
attack-adv-ai/week09	3
attack-adv-ai/week09	4
attack-adv-ai/week09	6
attack-adv-ai/week09	11
attack-adv-ai/week09	12
attack-adv-ai/week09	13
attack-adv-ai/week09	14
attack-adv-ai/week10	3
attack-adv-ai/week10	5
attack-adv-ai/week10	8
attack-adv-ai/week10	9
attack-adv-ai/week10	11
attack-adv-ai/week10	12
attack-adv-ai/week10	14
attack-adv-ai/week10	15
attack-adv-ai/week11	1
attack-adv-ai/week11	2
attack-adv-ai/week11	3
attack-adv-ai/week11	5
attack-adv-ai/week11	7
attack-adv-ai/week11	9
attack-adv-ai/week11	11
attack-adv-ai/week11	12
attack-adv-ai/week11	13
attack-adv-ai/week11	14
attack-adv-ai/week12	2
attack-adv-ai/week12	4
attack-adv-ai/week12	5
attack-adv-ai/week12	8
attack-adv-ai/week12	11
attack-adv-ai/week13	2
attack-adv-ai/week13	3
attack-adv-ai/week13	4
attack-adv-ai/week13	6
attack-adv-ai/week14	6
attack-adv-ai/week14	9
attack-adv-ai/week14	10
attack-adv-ai/week14	12
attack-adv-ai/week14	13
attack-adv-ai/week15	8
attack-adv-ai/week15	13
secops-ai/week05	6
secops-ai/week05	8
secops-ai/week05	9
secops-ai/week07	6
secops-ai/week07	7
secops-ai/week08	8
secops-ai/week15	5
web-vuln-ai/week01	3
web-vuln-ai/week01	8
web-vuln-ai/week01	9
web-vuln-ai/week01	10
web-vuln-ai/week01	13
web-vuln-ai/week01	14
web-vuln-ai/week02	1
web-vuln-ai/week02	2
web-vuln-ai/week02	3
web-vuln-ai/week02	4
web-vuln-ai/week02	5
web-vuln-ai/week02	6
web-vuln-ai/week02	7
web-vuln-ai/week02	8
web-vuln-ai/week02	11
web-vuln-ai/week02	14
web-vuln-ai/week02	15
web-vuln-ai/week03	1
web-vuln-ai/week03	2
web-vuln-ai/week03	4
web-vuln-ai/week03	5
web-vuln-ai/week03	6
web-vuln-ai/week03	8
web-vuln-ai/week03	9
web-vuln-ai/week03	10
web-vuln-ai/week03	11
web-vuln-ai/week03	12
web-vuln-ai/week03	14
web-vuln-ai/week03	15
web-vuln-ai/week04	1
web-vuln-ai/week04	2
web-vuln-ai/week04	3
web-vuln-ai/week04	4
web-vuln-ai/week04	6
web-vuln-ai/week04	9
web-vuln-ai/week04	10
web-vuln-ai/week04	13
web-vuln-ai/week05	1
web-vuln-ai/week05	4
web-vuln-ai/week05	6
web-vuln-ai/week05	8
web-vuln-ai/week05	10
web-vuln-ai/week05	14
web-vuln-ai/week05	15
web-vuln-ai/week06	3
web-vuln-ai/week06	4
web-vuln-ai/week06	5
web-vuln-ai/week06	7
web-vuln-ai/week06	9
web-vuln-ai/week06	10
web-vuln-ai/week06	11
web-vuln-ai/week06	12
web-vuln-ai/week07	1
web-vuln-ai/week07	2
web-vuln-ai/week07	3
web-vuln-ai/week07	7
web-vuln-ai/week07	8
web-vuln-ai/week07	11
web-vuln-ai/week07	15
web-vuln-ai/week08	1
web-vuln-ai/week08	4
web-vuln-ai/week08	5
web-vuln-ai/week08	6
web-vuln-ai/week08	10
web-vuln-ai/week09	2
web-vuln-ai/week09	6
web-vuln-ai/week09	7
web-vuln-ai/week10	1
web-vuln-ai/week10	3
web-vuln-ai/week10	4
web-vuln-ai/week10	6
web-vuln-ai/week11	3
web-vuln-ai/week11	6
web-vuln-ai/week12	1
web-vuln-ai/week12	3
web-vuln-ai/week12	6
web-vuln-ai/week12	7
web-vuln-ai/week12	9
web-vuln-ai/week12	10
web-vuln-ai/week13	1
web-vuln-ai/week13	3
web-vuln-ai/week13	5
web-vuln-ai/week13	6
web-vuln-ai/week13	7
web-vuln-ai/week13	8
web-vuln-ai/week13	9
web-vuln-ai/week14	3
web-vuln-ai/week14	4
web-vuln-ai/week14	5
web-vuln-ai/week14	6
web-vuln-ai/week14	7
web-vuln-ai/week14	8
web-vuln-ai/week14	9
web-vuln-ai/week14	10
web-vuln-ai/week15	2
web-vuln-ai/week15	3
web-vuln-ai/week15	4
web-vuln-ai/week15	5
web-vuln-ai/week15	6
web-vuln-ai/week15	7
web-vuln-ai/week15	8
web-vuln-ai/week15	9
web-vuln-ai/week15	10
compliance-ai/week01	10
compliance-ai/week02	9
compliance-ai/week03	8
compliance-ai/week03	9
compliance-ai/week04	9
compliance-ai/week05	2
compliance-ai/week05	3
compliance-ai/week05	8
compliance-ai/week05	9
compliance-ai/week06	2
compliance-ai/week06	3
compliance-ai/week06	7
compliance-ai/week06	8
compliance-ai/week06	9
compliance-ai/week07	8
compliance-ai/week07	9
compliance-ai/week08	5
compliance-ai/week08	9
compliance-ai/week09	2
compliance-ai/week09	3
compliance-ai/week09	4
compliance-ai/week09	5
compliance-ai/week09	7
compliance-ai/week09	8
compliance-ai/week10	3
compliance-ai/week10	5
compliance-ai/week10	7
compliance-ai/week10	9
compliance-ai/week11	6
compliance-ai/week11	7
compliance-ai/week11	8
compliance-ai/week12	2
compliance-ai/week12	3
compliance-ai/week12	8
compliance-ai/week13	7
compliance-ai/week13	8
compliance-ai/week14	4
compliance-ai/week14	5
compliance-ai/week14	6
compliance-ai/week14	7
compliance-ai/week14	8
compliance-ai/week15	1
compliance-ai/week15	2
compliance-ai/week15	4
compliance-ai/week15	6
compliance-ai/week15	7
compliance-ai/week15	8
soc-ai/week01	1
soc-ai/week01	4
soc-ai/week01	5
soc-ai/week02	3
soc-ai/week05	1
soc-ai/week06	3
soc-ai/week06	4
soc-ai/week07	3
soc-ai/week11	4
soc-ai/week11	8
soc-ai/week13	6
soc-ai/week13	7
soc-ai/week14	2
soc-ai/week14	4
soc-ai/week14	7
soc-ai/week14	9
soc-ai/week14	10
soc-ai/week15	2
soc-ai/week15	5
soc-ai/week15	6
soc-adv-ai/week02	5
soc-adv-ai/week02	8
soc-adv-ai/week13	2
soc-adv-ai/week13	3
soc-adv-ai/week13	4
soc-adv-ai/week13	5
soc-adv-ai/week13	10
soc-adv-ai/week15	9
cloud-container-ai/week02	8
cloud-container-ai/week05	8
cloud-container-ai/week06	8
cloud-container-ai/week07	8
cloud-container-ai/week08	7
cloud-container-ai/week08	8
cloud-container-ai/week09	3
cloud-container-ai/week09	7
cloud-container-ai/week10	7
cloud-container-ai/week11	3
cloud-container-ai/week11	6
cloud-container-ai/week12	4
cloud-container-ai/week13	7
cloud-container-ai/week13	8
cloud-container-ai/week14	7
cloud-container-ai/week15	8
ai-security-ai/week01	7
ai-security-ai/week01	10
ai-security-ai/week03	3
ai-security-ai/week03	5
ai-security-ai/week03	9
ai-security-ai/week04	1
ai-security-ai/week04	2
ai-security-ai/week04	7
ai-security-ai/week04	9
ai-security-ai/week05	3
ai-security-ai/week05	10
ai-security-ai/week06	1
ai-security-ai/week06	2
ai-security-ai/week06	10
ai-security-ai/week07	6
ai-security-ai/week07	8
ai-security-ai/week08	5
ai-security-ai/week08	7
ai-security-ai/week08	10
ai-security-ai/week09	2
ai-security-ai/week09	3
ai-security-ai/week09	4
ai-security-ai/week09	5
ai-security-ai/week09	8
ai-security-ai/week10	1
ai-security-ai/week10	3
ai-security-ai/week10	4
ai-security-ai/week10	5
ai-security-ai/week10	8
ai-security-ai/week11	5
ai-security-ai/week11	6
ai-security-ai/week12	2
ai-security-ai/week12	3
ai-security-ai/week12	4
ai-security-ai/week12	5
ai-security-ai/week12	6
ai-security-ai/week12	8
ai-security-ai/week13	4
